idx,n,w,sw,ln
2307,24,1246329654.375,19775.373976849984,17.722014591638267
1650,24,267064339.5,8745.908251328696,16.043822161693388
8067,24,255643943.29166666,8900.185204832987,16.54254703489427
1762,24,160488989.375,6216.263211613412,15.714173394430054
7962,24,87441079.375,5968.206733014264,15.950688373920409
9624,24,628707575.5833334,11280.717319111585,16.65929831386117
9622,24,208184495.83333334,7690.826370134044,16.40186109414124
10021,24,299583149.625,9109.35771916869,16.483744466385343
7945,24,128821513.16666667,6168.4031666253895,15.878272494733055
10020,24,1192668146.75,15211.506509016579,17.09122733892119
2428,24,120456373.625,5907.235143300816,16.18091782088492
9616,24,685259386.25,11165.217776139723,16.075004569335373
7951,24,146935718.70833334,7731.0027756733325,16.356418050570102
7955,24,26962595.041666668,3333.3856518715115,15.208494636012412
9870,24,518558298.5833333,10850.551015949995,16.68278887256353
7961,24,11315544.416666666,2526.3704697568182,14.979851990486969
8568,24,322219533.4166667,10219.643182929945,16.90049104644322
9017,24,317006364.3333333,9293.494450158441,16.400193335237525
1740,24,69308403.29166667,5073.9247380660445,16.01205283821192
9604,24,269309101.0,8361.317884940423,16.065028362409148
145,24,416384656.0,11790.695570452555,16.889260199418498
1734,24,213422641.20833334,8786.958186934346,16.674098620021088
9598,24,52922910.541666664,4752.835283818664,15.72864821977135
10310,24,236494902.66666666,7205.878298666151,16.26062103032739
7973,24,220187717.625,8844.859456450475,16.28130342300602
1338,24,138584918.45833334,6039.490880449922,15.734820491676656
2418,24,210387628.5,7595.608776111762,15.8863290695884
10006,24,201405175.20833334,7280.893968795627,15.769547566842789
1339,24,183744665.45833334,7674.65956994373,16.439965200951036
9867,24,52288798.5,5155.109977110465,16.178550008929317
224,24,1096593985.6666667,12404.216474492447,16.480152323578512
10294,24,162563041.125,7789.177454785237,16.586213926175105
8611,24,212044446.375,7679.026240919414,16.12975007842943
7873,24,266740837.20833334,7877.16607235686,16.231922499663565
7874,24,306402611.4166667,8997.749417257683,16.42704858821979
1954,24,1329741888.7083333,17944.220983849165,17.57396790574111
8635,24,92958815.375,7176.333064117804,16.9120816345466
7884,24,534122192.5416667,12670.43232515609,16.475320783033457
1958,24,889651096.9583334,15686.123780586015,17.33211647180438
986,24,350339301.5833333,10399.64586337713,16.012251244046986
8622,24,61861745.041666664,3979.165171432965,15.009161266236395
8621,24,24466363.875,3073.611790600508,14.98431185655258
2448,24,2010486261.875,28338.67316844907,18.686149692849842
1755,24,803257231.75,16828.904057692813,17.291840717730633
9008,24,69795054.16666667,4459.940169032303,14.98606528118435
1326,24,13968760.916666666,2359.2159869759107,14.395877849364325
9639,24,286495881.7083333,8606.215654708469,16.55072429868911
7919,24,356737275.7916667,12001.887815357406,17.289380540325553
905,24,72224816.66666667,5963.026915415788,16.593672430635763
1318,24,556993455.7083334,8899.248092452413,16.198245470716866
7922,24,42261551.083333336,4673.445259626899,15.700029114556614
9631,24,557976860.875,9180.227491456113,16.006951987170975
2439,24,776517936.0,16640.604732764183,17.74600894065249
8599,24,252900976.33333334,6671.494595082509,15.578277615532128
7930,24,283514644.0,9179.826494659479,16.609452221423805
9014,24,350449885.4583333,10755.027628668611,16.944572442533353
2437,24,1020061122.625,21575.979472471194,18.501045582360216
10005,24,332063107.875,9107.907752034082,16.01545418969616
9583,24,167041568.91666666,6541.23606526363,15.68601040898623
8540,24,92133003.45833333,5654.070092474241,15.92601929870284
1371,24,165099052.625,6732.325840262318,15.899520987978425
1367,24,130277148.875,4929.293289276745,15.444547446682874
8461,24,130077924.95833333,5765.379254073654,15.873912724982793
10150,24,123466705.5,5624.833516100948,15.767703841009892
2075,24,331281298.7083333,10298.068815153152,16.964159592631194
8448,24,619389682.25,16199.835761786679,17.70353996973392
8047,24,86304063.79166667,5843.818712381569,15.8954439812816
970,24,308714827.75,8750.608720845015,16.17047509376406
8447,24,932871805.6666666,15543.525771307517,16.929530918394004
8443,24,723998796.25,10498.395454203372,15.883208731642766
1667,24,322575821.6666667,9298.415991098333,16.129517742709194
2085,24,339829156.5833333,9723.219405314878,16.554906787491532
181,24,1187943634.375,15450.465560027524,17.16784956505173
1730,24,144893332.20833334,6863.995743991461,16.247399547542116
10154,24,507078558.125,11789.193062503206,16.83678088230423
8433,24,714529936.875,12074.907250020713,16.31641104241695
10298,24,368231858.625,10731.217986667683,16.697635482560965
9892,24,129336651.375,5869.482526785824,15.819554680473265
8059,24,99420681.0,4452.454863377854,15.104551617839803
2091,24,257744926.5,8500.296262857415,16.246909695746
8415,24,148924878.0,6043.748942836246,15.998624217887317
9486,24,478673635.0,10161.770573889373,16.576206597101034
1657,24,261712076.29166666,8049.502913817472,16.506581822601113
8065,24,183805098.625,7590.979231406905,16.23334251059443
10161,24,138915782.29166666,5830.561911894291,15.398545754641288
9886,24,1168218658.5,17388.79386469497,16.914126236355436
1670,24,304866028.8333333,8894.327131886894,16.38920706624167
2059,24,152186510.875,5895.350472003131,15.494555928770117
9978,24,590348050.75,10223.247493789804,16.414854006519914
10309,24,693288981.4166666,10502.828514992327,15.70621042900361
1345,24,14457796.291666666,2743.2850554929155,14.968913886098088
9265,24,368525295.125,11568.599288396334,17.11112523737646
1349,24,163378333.29166666,6703.075268362587,16.084322201334917
9991,24,839797527.7916666,14156.114044535434,16.945552140281
2407,24,91710711.41666667,5933.477668938157,16.029222405308
794,24,172465553.58333334,6335.825561359885,15.850066022269695
1697,24,132397451.16666667,6607.807061894729,16.229694942064675
135,24,50125568.0,6104.822255308711,16.981175541213958
10140,24,250858987.75,7865.595070985124,15.670709630626243
1355,24,112373398.625,7135.814653910952,16.69798931334603
9545,24,410272600.8333333,8341.470140031723,15.727446545230976
8518,24,146208913.04166666,6710.238862150283,16.197801736038738
126,24,941779766.375,16107.529887972407,17.207640585617455
2038,24,50305271.458333336,4233.332529900891,15.223774267879884
1682,24,388649752.7916667,10653.836909519208,16.75278747064665
9981,24,322200664.25,9772.196378969242,16.23065215034659
9884,24,652397914.5833334,10774.725377806233,16.301413047975302
10143,24,751838626.625,14186.58121483967,16.986459990582162
2048,24,11315712.958333334,2296.2400468278106,14.531348222356968
8023,24,299002712.0416667,8709.65565815629,16.02698557267068
120,24,1451188844.2916667,20895.085402607,17.699484067431804
8483,24,91471933.25,5838.085887034255,16.343748569976473
1348,24,70838440.41666667,4335.618342576295,14.970098665526196
5632,24,124386728.70833333,6431.55309451704,16.28602275925608
618,24,250262973.16666666,7628.916206133341,15.340018567711041
360,24,212760048.45833334,6679.8742958441,15.584245370319202
3919,24,408107088.7083333,8778.340623631162,16.10364846207118
4659,24,1426984778.125,19491.268325173478,17.3982517502247
5557,24,940902310.0833334,14931.41164519718,16.51337498675802
3911,24,865445880.2083334,16968.770012457706,17.812680436670934
3897,24,66421975.125,5679.764359880682,16.124958357451252
7031,24,228496626.54166666,8829.331461611526,16.230671049032225
3018,24,415764284.25,11564.482698433536,16.406544847680834
3864,24,65418770.875,5337.584183611729,16.085615300371405
4666,24,28934819.25,3326.9787618599826,15.061260009712433
3882,24,155545213.66666666,7439.947144002515,16.226369066607756
3874,24,64875594.25,4757.546680898588,15.530575512348776
3038,24,816067726.4166666,15459.48908054155,17.195316134332852
3044,24,446779175.75,12024.873342968176,16.733827070176943
3054,24,481949124.8333333,12635.187609307663,16.961913716163195
5543,24,97978330.20833333,5938.346144917195,15.946347425835446
5541,24,1296906213.2083333,15774.636246425236,16.65114070575331
2996,24,30285083.083333332,3192.6104582364837,15.099427487925134
357,24,304495904.0,9407.1024779639,16.600541570163184
2994,24,39747637.875,4426.6342783012815,15.85969833699675
3922,24,330609321.3333333,10669.126409742048,17.2942387465026
3923,24,319013874.8333333,9762.17245914414,16.90297646054559
540,24,645114488.9166666,11129.741618397684,16.748946509131176
2974,24,307653261.5833333,9810.883386181484,16.244118027836446
4640,24,202964368.16666666,7616.339036036814,15.793376988631953
7084,24,750507327.6666666,12919.796344377004,16.93069537102586
666,24,872538632.3333334,16185.353790935704,17.098669519150977
7097,24,305942311.5833333,9826.60566183003,16.888912089205977
5524,24,110248134.45833333,4770.173135712703,15.497245689518346
2945,24,373238199.75,8230.646316083345,15.571446089667006
5509,24,75955783.91666667,5187.572240697191,15.699897476905592
2937,24,546540408.7083334,11317.437625994453,16.82046910147473
4667,24,568900513.2916666,10064.581557048876,16.521198405264485
476,24,182751299.875,7591.1048540363945,16.467294789926132
7117,24,213647189.70833334,8880.329697448513,16.89143807935028
5679,24,115370943.125,5493.501202211227,15.973062566425478
4683,24,239266387.41666666,8259.063332824053,16.367778227099688
6884,24,119672595.45833333,6324.432089914076,16.00741119996491
5676,24,1159170821.2083333,22481.146632926422,18.233304808281996
3126,24,20252775.458333332,2672.068165979828,14.725964945351521
6873,24,64024828.291666664,4484.663969914236,15.271030125021616
3807,24,905439875.75,16562.858102656293,17.579846042441854
607,24,644288040.8333334,10758.44754356945,16.370340037752914
3068,24,290249044.375,8816.099017029395,16.36264674468814
550,24,1215679704.3333333,15119.380053994739,16.937331176994537
3791,24,152961869.08333334,6578.6162727295705,15.88734371246381
6839,24,375407080.0416667,11148.674802899086,16.92596347282778
3786,24,26021161.833333332,3083.628554949692,15.103348689471394
4416,24,866950847.625,18184.92710361541,17.772516025858227
6826,24,742602025.375,12402.98452294481,16.461998132150104
3122,24,176343155.625,7426.5503988344435,16.242096062388768
3120,24,138871456.29166666,6555.655676652808,16.106675355369898
3809,24,433887875.2083333,10058.389223359132,16.59883179966787
5664,24,669608215.75,11915.14050590862,16.608716141835995
6892,24,253962092.45833334,9064.138311791867,16.050134309502393
5659,24,1357721277.9166667,20496.350308742218,17.36468717598486
3116,24,111707833.08333333,5162.7630480035195,15.752134089563446
5650,24,1561774268.4166667,21168.72911269547,17.62104805591581
6911,24,152288175.29166666,6407.720469052659,16.177897157408808
6914,24,77125249.91666667,4994.956128237004,15.5478535711743
5646,24,355836749.875,9241.010187917762,16.297156403292533
3105,24,110907601.70833333,5025.073358631749,15.368914499749799
4859,24,441507940.0,9510.530330515889,16.379715460249706
6932,24,277021849.2083333,10176.628054675755,16.648823011264586
3091,24,655779199.9166666,13370.063157758637,17.20361831753962
4861,24,714614472.9166666,11605.382106091776,16.854825206422397
3072,24,27857820.875,3420.493600757851,14.98922996378476
4878,24,299289567.2916667,10089.535621995175,16.527951610457222
4884,24,413889130.0416667,12451.400598464008,17.075457822460976
4083,24,211745319.375,7692.239706595695,15.7738564851839
2780,24,180993460.875,7398.807034314843,16.34644985291012
5343,24,531620534.875,7747.656895326229,15.404545901502734
2757,24,91091269.29166667,6253.80772214023,16.3957751335232
7317,24,622309854.2916666,11328.602272467751,16.603653705307917
7311,24,434159391.2916667,11561.62416532675,16.645987067581192
5345,24,190208229.91666666,7531.166146771371,16.070519767242292
5349,24,128168113.54166667,5525.486037009331,15.307107888237878
5351,24,888969529.7916666,17410.863712451956,17.717201438815273
344,24,66636646.708333336,5882.2631376361605,16.340303950546744
7293,24,237194738.16666666,8489.22621354449,16.595272014035704
2786,24,639478412.9583334,10734.481819435152,16.17734981317011
703,24,143825557.83333334,6500.415718227369,15.619476359311689
7274,24,60540142.25,5274.034911889387,15.997348844038308
5361,24,584020527.25,10435.374923654634,16.700430519496596
5373,24,1292131041.8333333,17421.74958404192,17.615615144541835
523,24,334664122.9166667,10211.039225171664,16.765097364767403
7328,24,66424588.916666664,4664.49793162359,15.299725371031021
4045,24,263497143.29166666,9477.00724320355,16.497725979804745
4050,24,49576337.875,4809.336166161309,15.872301553097758
4051,24,62701577.75,5735.19129203433,16.1907883851739
4064,24,364615393.0416667,11573.991921212379,16.88031666985599
7348,24,410753709.4166667,10674.067972262928,16.615829105754315
4616,24,328064888.8333333,8153.110840733891,15.512070390259977
4074,24,296150037.5,9817.393435835767,16.910440850023647
7359,24,1310858848.0833333,20684.76607065229,17.801749654974728
7362,24,77549055.95833333,5986.424886392887,16.4444343931685
4293,24,101188929.16666667,7349.223308596503,16.761167075655052
2748,24,106851103.0,5986.997615901205,15.608642181504592
5283,24,243860025.125,8132.768592990035,16.706898123148832
7372,24,140346801.54166666,6209.330429629304,15.881525061765737
7373,24,120290135.125,7620.0822328838985,16.68141945891716
4081,24,551962161.6666666,14146.024373734996,17.27196871936886
7256,24,187396526.29166666,7502.476524005347,15.96524828924161
7249,24,459126138.0833333,12896.024914550375,17.368095864279493
531,24,67076694.833333336,5684.731631236059,16.365341893626326
7159,24,1254099632.8333333,21080.90136596764,18.064527244024912
7174,24,727410679.75,15090.143612106753,17.03047753376059
5460,24,74429918.33333333,6212.707975200849,16.300850012889445
4385,24,1611333182.2083333,19460.645899788815,16.70834454047525
5463,24,128228312.79166667,6269.273261947293,16.16058677987556
5469,24,39186057.375,4520.021743439127,16.03052602316411
5475,24,1109662054.4166667,14451.346991268292,16.58696547480805
7158,24,1171985546.5,18215.085998560633,17.407791979873508
7245,24,170601821.95833334,7621.513302144849,16.574869343607713
7157,24,1276444060.2916667,20628.930538144206,17.811357750873686
7154,24,139223826.54166666,6488.822661621231,16.11336210722616
7146,24,1267840271.75,20163.19056893309,17.677506029373546
2917,24,490161269.2916667,11981.15030511996,16.604091805745423
3941,24,173907763.33333334,6952.146704061049,16.28309505166924
5501,24,297371422.4583333,10136.104999136156,16.805485053476314
4529,24,849810059.2083334,15522.12044313742,16.970991150107505
5451,24,173394334.41666666,7335.821956094329,16.28896186750931
7183,24,247676342.66666666,8885.381601354242,16.780240669156445
2893,24,528795044.9583333,14174.402182165426,17.50189706172961
7185,24,615204868.0,12142.64454993422,16.399732325731147
2892,24,1976498807.2916667,23763.69448166867,17.583762858691685
7201,24,104316042.79166667,6008.010138413229,16.201939563125407
7202,24,99370482.04166667,5602.949625284488,15.761562332823646
7213,24,229944866.20833334,8066.929214110719,16.225263358284575
5425,24,137284777.91666666,6072.865774284713,15.824089703734947
552,24,33336727.541666668,4073.336577355089,15.794116564246062
3988,24,331714416.875,9841.85276501972,16.45216601614491
497,24,218893925.625,6826.415666164234,15.586198898116868
7237,24,269804495.875,8241.4652718173,16.147662118088927
5393,24,31647158.916666668,4194.943326942449,15.893737558908816
7241,24,130809084.375,6347.2705508312065,16.12899840392686
2846,24,366792770.5,8702.185410175249,15.480435850063031
6825,24,1484334372.3333333,18601.266371040118,17.609546249178948
3780,24,130274703.125,6244.49860819272,16.198145258041833
5720,24,556607781.5833334,8764.737699872181,16.010308762206595
3591,24,938946647.9166666,15699.583727313002,16.890670018138707
6026,24,151618155.45833334,7974.265588125396,15.994231554877416
6479,24,374196586.5833333,11271.500529684425,17.098596127203663
6472,24,58122219.416666664,5586.587721108499,16.27857123422572
3599,24,22756694.833333332,3231.520269893881,15.17829718404444
6045,24,1209938787.0,14621.89268328186,16.314489508792565
3324,24,11402418.0,2573.9633369495236,15.056487375968842
6058,24,541623751.7083334,8743.067505174628,16.227408772071385
4783,24,555486823.3333334,8534.035971045016,15.823600950427902
3329,24,261632566.875,9097.263284369561,16.620763915149144
6067,24,186486802.95833334,7571.263471702197,16.24099487334792
6416,24,278412612.5833333,8721.487949642475,16.278034377055054
6078,24,192424356.54166666,8196.067393482983,16.51746022581751
3586,24,520891640.625,14482.832175822303,17.412838151543845
3583,24,1866847810.875,21706.85178915533,17.362921269064785
3610,24,354844962.0416667,8717.51163038995,15.716114213935915
6020,24,219511817.33333334,7193.512786895229,15.970031769619771
6015,24,286881352.4583333,10959.367263842394,17.161750202202807
3619,24,760660136.125,13247.89570933104,16.87013983317412
4804,24,85845476.45833333,5499.000035483984,15.942406355674814
5998,24,33388796.333333332,4075.1206768935613,15.818245596853439
6498,24,249489597.5,8310.065569818029,16.2918336018346
5989,24,1105785386.7083333,13434.158081048277,16.760820903615308
3286,24,545634682.7916666,8611.353139381079,16.008723927392438
6507,24,170344561.91666666,7660.74493826786,16.606727580322367
6508,24,247294928.25,8908.463997746883,16.485453728319456
3282,24,937868305.5833334,14442.378586998895,17.331119831000816
6514,24,698061980.7083334,13365.238839359154,16.370134054906075
6526,24,884878971.7083334,15378.935086226435,17.113916967076513
6529,24,244546455.125,8886.713088235156,16.697141682649974
4730,24,853904016.125,14609.903679847548,17.218376713229137
4432,24,252874592.91666666,10351.664428772032,17.16344830763347
6396,24,46932272.416666664,4357.989266768203,15.781939848062557
3348,24,233127612.375,6761.136879300775,15.568806938741218
3156,24,2295426845.875,26950.3091509021,17.943963446124844
3396,24,636273056.7083334,10156.260197415782,16.096911005492867
6207,24,427801178.0,9459.338992667754,16.34205206565967
3385,24,161068702.58333334,6800.198829347445,16.185735409897948
4754,24,423983960.2916667,11469.237934837323,16.583708083506096
3394,24,752077222.5833334,12803.151477104368,16.364566128041393
4760,24,390537477.2083333,11780.35011086003,16.630776507787626
4774,24,288835903.1666667,9362.078647185283,16.482748148654757
3398,24,87580297.375,5575.0641416448525,15.874437874538891
619,24,54042761.708333336,4908.355091394945,16.010666893844842
6222,24,77869149.70833333,5637.785633008425,16.196564937615534
6224,24,127885300.66666667,7110.794309188353,16.47903989498234
4770,24,167236640.25,7905.638756484596,16.745985366730377
6267,24,179545727.91666666,7013.407777465752,16.159069248347247
6245,24,313536336.5416667,11078.70283106214,17.146498328571074
3434,24,99236392.54166667,4498.542892809612,15.070126999113583
3369,24,444724010.7916667,12507.466277023392,17.139942291942575
6338,24,254261796.95833334,8928.82949883527,15.872079385023147
4458,24,508302177.3333333,9525.821090501337,16.051939911640805
646,24,636891232.0416666,11838.117632599511,16.117270547469815
6169,24,592315055.4166666,9465.368266349136,15.413831735097
6356,24,883879991.75,14161.635985542109,16.369379222759225
6358,24,525428064.4166667,13899.561979735816,17.387653683061885
6168,24,586331707.5,10141.74453429998,16.12133718792389
639,24,659031291.625,11539.541595318122,16.635759674792222
4748,24,142778941.25,7126.835609035114,16.528733323685767
6361,24,372689294.0833333,12161.040558711567,17.262982936135383
4746,24,586792393.0416666,9679.133051379016,16.668911876789746
6362,24,1210925258.2916667,19527.576775887064,17.544547435046145
4459,24,286996149.3333333,8549.306317961877,15.954937221066752
6369,24,1014673406.75,21178.662359053702,18.11469196041195
3548,24,700651178.375,11110.497627307564,16.06493723840548
3550,24,614636903.125,9454.013941455216,15.981586737444758
3644,24,384424834.2916667,10316.434382843523,16.25448553145105
3274,24,289958575.125,9468.900502212753,16.60702778387605
3652,24,350608916.4583333,11117.22757985998,17.304615792322636
6683,24,50737780.5,4956.385084270481,15.988955495054931
4702,24,338844842.4583333,11401.18794279983,17.26292197296962
3734,24,121191217.41666667,6251.723958506117,16.08668177438209
5800,24,297417827.25,9637.487008923135,16.637335995000885
6693,24,542942172.7083334,11357.757205034753,16.73265417045684
3217,24,208550756.95833334,8776.479857101147,16.681473786675973
3218,24,39497247.208333336,4238.4856828310585,15.485506847425322
3731,24,646016615.4166666,12852.08810195395,16.255666476765498
6546,24,186639125.58333334,7699.849712014624,16.26010271340562
4703,24,1180030737.0833333,15296.109362057017,17.197394619236615
6673,24,101623853.33333333,4888.857897336481,15.426436967834862
6664,24,145442478.5,5559.659039737383,14.872758273852703
6663,24,130349090.58333333,5919.918854585982,15.773093778084672
5823,24,772576051.8333334,12321.163937202798,16.384805443916267
4704,24,181491728.58333334,8128.113069636045,16.509851251932698
5791,24,1229501392.75,16178.722081481852,17.193536677174052
6701,24,278329018.375,7829.307620705441,16.215960760405142
6705,24,36765500.916666664,3926.3434906113544,15.229926989617391
6711,24,824202716.3333334,13977.621603484795,16.7392758948429
6717,24,111137799.08333333,4951.812640343586,15.279438299220892
6718,24,129265177.625,5611.5431066039855,15.70436999364572
3743,24,469874964.7083333,13552.296456883896,17.244406189616594
5769,24,499542264.625,14941.941643315628,17.62996964729791
3208,24,108964300.95833333,4990.651675668825,15.347666461071933
3203,24,245567392.70833334,7419.787380123028,15.970863816339241
6730,24,598865098.9166666,11216.644219177208,16.816557362090414
3198,24,38148261.0,3813.6813570319114,15.424074431680552
4701,24,451793983.9583333,13918.57684074316,17.584822084434222
458,24,803819591.0,16456.917058328214,17.729267281135307
3766,24,383429174.375,10269.492551121717,16.414382487596637
5733,24,49291109.875,4919.254800852965,16.050725065086784
5731,24,50756734.291666664,4896.086244296819,15.987106130950286
3720,24,601500066.3333334,11471.352450229693,16.170434397661705
3718,24,237258106.45833334,8031.888025975711,16.125887704318714
6648,24,21681440.291666668,3592.7271221379324,15.644325593065025
3693,24,1184182424.75,18877.28802825591,17.70770159250931
3654,24,282920884.0,8792.61671536986,16.381609690471183
6548,24,184793335.20833334,8945.653217192606,16.816716769364604
4814,24,145967847.20833334,6795.926413954374,16.0073612769442
6556,24,300707126.9166667,9247.119473998804,16.546419221761226
612,24,338209454.4583333,11031.301278803665,17.1403880134248
6571,24,34322246.25,4375.235641403445,15.816730644789061
6575,24,129481003.0,5676.96142094952,15.858290791853321
6576,24,187017142.91666666,7933.512003691741,16.342108306780748
3673,24,1276062696.7083333,16243.925541235853,17.01103380822848
5920,24,179757461.20833334,7830.67134030896,16.39428646803027
5916,24,253096316.04166666,8488.627484376311,16.43045834114355
3682,24,2143378725.3333333,25389.90518952529,18.318554171853318
6584,24,36465246.791666664,4192.097754182678,15.58868310716899
3683,24,1193471790.5,18664.99383269588,17.46594875430307
5893,24,40718689.375,3560.7011690303248,15.117420369550123
6641,24,394322983.1666667,10002.158888184827,16.270770735411826
3254,24,181008394.625,7692.133996260317,16.219067290417346
6609,24,348771192.75,10811.117026616417,16.887802959753497
5887,24,1106009243.75,12608.270620576652,16.380262960400604
3699,24,55132340.5,4927.400831628795,15.971504274911688
3247,24,154251066.66666666,6306.846899312249,15.937180694451044
609,24,415635793.75,11374.325616441334,17.14936769863203
3246,24,619883797.5,11148.003691469645,16.509643206675662
6620,24,346644348.7083333,10477.809964898544,16.610900070338783
4821,24,37215517.666666664,4027.197557377567,15.599753646339465
3242,24,110212644.0,4748.5376555170915,15.743435353358871
5870,24,167728382.45833334,6819.925103361026,16.023653816742666
6635,24,713931262.25,13098.107806861648,16.611056538090974
6639,24,177801891.83333334,6296.200596467043,15.477958474464605
3236,24,28804372.333333332,3173.4223654396847,15.04791156021515
5269,24,23204483.0,3672.4808498464877,15.651335406088648
3838,24,260731634.58333334,8579.48140976242,16.516440735165943
4957,24,277031830.875,9739.055859304452,16.55229494744032
2631,24,27823838.333333332,3242.1834292696003,15.146414535266603
4573,24,111649834.0,5365.724437264483,15.583242156292387
4536,24,117304646.45833333,5331.363162721763,15.589570092537791
4163,24,263920592.95833334,9154.878588535643,16.755130465102365
7438,24,59110164.625,4676.748364834777,15.681020639858557
4605,24,1300751809.5833333,15372.941210090858,16.693647220811055
2653,24,165008738.54166666,6415.343516008063,15.746123733456576
5206,24,266316793.20833334,7762.412082048012,15.996243676065896
4143,24,169214816.125,6423.526957252657,15.740300133422275
7604,24,175952045.08333334,6986.971491738746,16.10383513917819
7580,24,273241180.7083333,9472.201341150132,16.773525192663154
2671,24,168490455.75,7586.15932736189,16.25500464855551
2651,24,648017649.4166666,10580.650797211221,16.34667597690537
4541,24,333073001.1666667,10036.458892546325,16.339860805718143
7581,24,112600134.625,6201.124087713211,16.245387637865143
5202,24,30394107.833333332,3672.5661541833956,15.647670015474787
4570,24,492106581.1666667,9997.945210517046,16.59163823559126
7443,24,643309832.7083334,11130.547100378462,16.6385616512105
7559,24,122278492.20833333,6863.1374756269315,16.355524797485348
7388,24,479053146.4166667,9464.839130412704,16.012135203445286
4558,24,300820952.8333333,9032.59967126274,16.407703067625004
5163,24,108409535.0,5527.177536193499,16.044139948794097
5107,24,952794596.0833334,14382.508564014075,16.559525052268974
5106,24,331050970.0833333,9645.973613514332,16.49614599749214
7442,24,693617861.7083334,12465.721147023125,17.028546050328533
7439,24,525656355.0416667,7891.295208428829,15.910422656345352
4559,24,491355813.5,11359.757751750063,17.103922521487274
511,24,834003551.0833334,15475.99296576439,17.57054752422587
327,24,15022689.583333334,3001.887958538433,15.311334440037117
7609,24,290448837.4583333,7741.4887127041875,15.890521786422076
2725,24,90852053.20833333,6205.416649665839,16.193197449321463
2632,24,23686499.916666668,2988.7530780609036,15.071607710056348
7453,24,334997518.7916667,10242.002676600261,16.67443611599391
5200,24,41322479.375,3890.6265967192467,15.480425169709074
306,24,230193362.95833334,8608.407706240652,16.275710954369057
4539,24,410405997.5416667,11659.971864032474,16.639241050144246
5120,24,689745643.0833334,13750.89619619051,16.728920487832152
2634,24,402280790.5,13566.04258672159,17.811929964999553
7460,24,101115776.625,6153.422027759775,16.12341966971834
7591,24,253207407.54166666,8335.675502789905,16.40276007091202
5139,24,247983126.83333334,8326.796914482084,16.151822617017004
5135,24,79438400.83333333,5510.007239428371,15.92279670135737
4585,24,118927081.70833333,7511.297726069423,16.54463483223446
7490,24,404539532.375,11924.452428398961,17.258779301972073
5179,24,137963772.58333334,7666.9723240573085,16.421544324555057
4972,24,286789109.125,9565.473199783466,16.565421790086663
7592,24,189228588.0,7130.771583936225,16.00604171169331
7513,24,84410066.45833333,6308.018620209315,16.483180301410126
7404,24,618914159.1666666,11332.044999684593,16.83038058901643
5228,24,177214668.0,6603.095948905243,15.810271974867726
7454,24,291341630.75,8849.233119870196,15.998789219677763
4172,24,650691949.625,11384.825734592638,16.405283979678828
5059,24,204386630.83333334,8087.878578787601,16.250141840515294
5152,24,159229078.66666666,5812.876668208388,15.50966488432025
7533,24,350794562.1666667,11071.020164133528,16.436297508537383
5118,24,420821154.7916667,9949.873649882653,16.120742979881857
309,24,191206944.54166666,9526.243247084007,16.918808154208495
5255,24,157943377.29166666,5107.632729245918,15.221932581221168
7556,24,258017517.58333334,8995.402883781457,16.2710887788845
5153,24,205613931.79166666,6952.987557865451,15.845319192909663
7552,24,548359517.5833334,9019.822930969489,16.03199104741959
7427,24,156217874.91666666,5826.404098186809,15.50615092270921
4556,24,115998957.45833333,6081.581716396747,15.79152608589452
5201,24,116025513.54166667,6539.344980637913,15.673935019824782
8527,22,80891100.72727273,5165.0444690063805,15.682300915401186
9217,22,182446442.86363637,7596.4916104597205,16.473870931457387
8524,22,183489498.27272728,7337.665355143477,16.088806484786165
6652,22,336604379.72727275,9092.524110154702,16.424345993561527
6661,22,28251073.818181816,3442.6705278472273,15.115605838309405
6660,22,69343048.45454545,4466.29057614453,15.66727006418427
8494,22,214649310.22727272,8902.501498668682,16.849159500112112
882,22,25947009.545454547,3578.032943626505,15.4484026774572
5836,22,48730257.81818182,5270.2977650020175,16.111110552453088
10249,22,189008963.72727272,7777.039417179244,16.331764918535765
5837,22,53137812.68181818,5599.626331346272,16.41977847040686
10245,22,272426466.22727275,10464.335861513346,16.981862405222003
14,22,733831603.0909091,13673.472477294259,17.15304423494412
6646,22,669135249.4545455,9664.673508871634,15.570250744505488
2032,22,92090408.4090909,6756.97993504564,16.476101575807572
9221,22,279073191.04545456,8195.66101324249,16.433208185314353
2030,22,88618091.31818181,5450.1556340836,15.673157325809463
5861,22,122342733.54545455,6988.745447651062,16.347423363623086
9209,22,185228101.27272728,6347.511245051682,15.402625684362858
1175,22,173555026.6818182,6260.839049866278,15.378887151419606
5868,22,941339917.4545455,17785.554827061256,17.576376360331718
8576,22,430643294.8181818,11357.603543758223,16.716858230422158
102,22,157451919.36363637,6052.815177344001,15.696764166639905
943,22,59061077.68181818,5803.301293831123,16.638552893694733
9176,22,401063793.54545456,10376.757776881746,16.48925188050059
1979,22,86076520.22727273,5331.841201013524,15.278953596283744
2646,22,1319083144.2727273,17374.604111996185,17.452176884268024
10014,22,123875449.5,6462.9357120092145,16.479462251709087
4719,22,1536717965.7727273,20635.95679350885,18.06228144159792
3677,22,40635668.5,4004.330269075835,15.349152963053644
4180,22,140142504.3181818,7209.023633944516,16.736685130628064
6587,22,206439551.5909091,8475.786966003194,16.456314853858295
9166,22,151818959.63636363,6993.725175821027,16.282121576587528
1975,22,95620690.0909091,6406.708241358542,16.21215967698979
